P_sat (Pa) at 298.15K, Delta_H (kJ/mol) at 298.15K, SMILES, carbon_number, ASA_carbon_number, aromatic_ring, non_aromatic_ring,double_bound_nonaromatic_ring, nonaromatic_CCCO, hydroxyl, aldehyde, ketone, carboxylic_acid,ester, ether, alicyclic_ether, aromatic_ether, nitrate, nitro, aromatic_hydroxyl, primary_amine,secondary_amine, tertiary_amine, aromatic_amine, primary_amide, secondary_amide, tertiary_amide,carbonylperoxynitrate, peroxide, hydroperoxide, peroxide_acid, nitrophenol, nitroester,log P_sat(T) [atm], Antoine_Eq for logP_sat(T) [atm], Enthalpy of vaporization (kJ/mol)
5113.7304210834, 41.831004868439955, CCCCCN, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2446.0405/T + (2.106288) + (-0.00699495*T) + (1.2086389999999998*log(T)), 4.390494915940791 - (1313.8175032589763)/(T + -67.05169998747213), 46837.290825435346 - (0.13394075341736122/T**2) - (-23.143270254913343/T)
13581.006610400136, 37.38695960563184, CCCCN, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2034.7924999999998/T + (1.2093689999999997) + (-0.00450888*T) + (1.068327*log(T)), 4.694173728295298 - (1409.2610363632773)/(T + -44.94379544200363), 38962.62882479446 - (0.08633696942343715/T**2) - (-20.456546976906093/T)
13581.006610400136, 37.38695960563184, CC(C)CN, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2034.7924999999998/T + (1.2093689999999997) + (-0.00450888*T) + (1.068327*log(T)), 4.694173728295298 - (1409.2610363632773)/(T + -44.94379544200363), 38962.62882479446 - (0.08633696942343715/T**2) - (-20.456546976906093/T)
13581.006610400136, 37.38695960563184, CCC(C)N, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2034.7924999999998/T + (1.2093689999999997) + (-0.00450888*T) + (1.068327*log(T)), 4.694173728295298 - (1409.2610363632773)/(T + -44.94379544200363), 38962.62882479446 - (0.08633696942343715/T**2) - (-20.456546976906093/T)
36068.334730999726, 32.94291434282372, CCCN, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1623.5444999999997/T + (0.3124500000000001) + (-0.0020228099999999995*T) + (0.9280149999999999*log(T)), -10525.097454378145 - (6995426214.718678)/(T + -664969.2832414559), 31087.96682415358 - (0.03873318542951308/T**2) - (-17.769823698898847/T)
13581.006610400136, 37.38695960563184, CC(C)(C)N, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2034.7924999999998/T + (1.2093689999999997) + (-0.00450888*T) + (1.068327*log(T)), 4.694173728295298 - (1409.2610363632773)/(T + -44.94379544200363), 38962.62882479446 - (0.08633696942343715/T**2) - (-20.456546976906093/T)
36068.334730999726, 32.94291434282372, CC(C)N, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1623.5444999999997/T + (0.3124500000000001) + (-0.0020228099999999995*T) + (0.9280149999999999*log(T)), -10525.097454378145 - (6995426214.718678)/(T + -664969.2832414559), 31087.96682415358 - (0.03873318542951308/T**2) - (-17.769823698898847/T)
95790.01082815256, 28.498869080015602, CCN, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1212.2965/T + (-0.5844690000000003) + (0.0004632600000000005*T) + (0.7877029999999999*log(T)), 5.687785824762159 - (1949.7343379515328)/(T + 43.15763191781578), 23213.30482351269 - (-0.008870598564411025/T**2) - (-15.0831004208916/T)
254398.38692001792, 24.054823817207485, CN, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -801.0484999999999/T + (-1.4813880000000001) + (0.0029493300000000004*T) + (0.647391*log(T)), -8654.02833484799 - (6072266850.976415)/(T + -701935.3851461507), 15338.642822871801 - (-0.05647438255833511/T**2) - (-12.396377142884354/T)
415.21280299486625, 56.58694414425416, CCCCNCCCC, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4220.632/T + (8.505495) + (-0.01959545*T) + (1.5981319999999999*log(T)), -12911.390222569202 - (6841712387.028086)/(T + -530294.2131219893), 80817.53693413452 - (0.37521774087766624/T**2) - (-30.601363003365908/T)
